NAME,ADDRESS,CITY,STATE,LATITUDE,LONGITUDE
SOUTHWEST WASHINGTON MEDICAL CENTER - MEMORIAL CAMPUS,3400 MAIN STREET,VANCOUVER,WA,45.64612622,-122.6698887
SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY ST.,SPOKANE,WA,47.70247292,-117.477696
ST. ANTHONY HOSPITAL,11567 CANTERWOOD BLVD NW,GIG HARBOR,WA,47.36356287,-122.6132385
ST. ELIZABETH HOSPITAL,1455 BATTERSBY AVENUE,ENUMCLAW,WA,47.20917576,-121.9877471
ST. FRANCIS HOSPITAL,34515 9TH AVENUE SOUTH,FEDERAL WAY,WA,47.29269775,-122.3273924
ST. JOSEPH MEDICAL CENTER,1717 SOUTH J ST,TACOMA,WA,47.24599096,-122.4481749
SUMMIT PACIFIC MEDICAL CENTER,600 E MAIN ST,ELMA,WA,47.00690408,-123.3918327
SWEDISH MEDICAL CENTER - BALLARD CAMPUS,5300 TALLMAN AVE NW,SEATTLE,WA,47.66737354,-122.3795497
SWEDISH MEDICAL CENTER - CHERRY HILL CAMPUS,500 17TH AVE,SEATTLE,WA,47.60772122,-122.3105979
SWEDISH MEDICAL CENTER - EDMONDS,21601 76TH AVE W,EDMONDS,WA,47.80321628,-122.334357
SWEDISH MEDICAL CENTER - FIRST HILL CAMPUS,747 BROADWAY,SEATTLE,WA,47.60866127,-122.3216211
SWEDISH MEDICAL CENTER - REDMOND ED,18100 UNION HILL ROAD,REDMOND,WA,47.6763133,-122.0991269
TACOMA GENERAL HOSPITAL,315 MARTIN LUTHER KING JR. WAY,TACOMA,WA,47.25948557,-122.4526356
THREE RIVERS HOSPITAL,507 HOSPITAL WAY,BREWSTER,WA,48.10622607,-119.7826329
TRIOS WOMEN'S AND CHILDREN'S HOSPITAL,900 AUBURN ST S,KENNEWICK,WA,46.19924546,-119.1192167
U.S. COAST GUARD BASE SEATTLE MEDICAL CLINIC,1519 ALASKAN WAY SOUTH,SEATTLE,WA,47.59024221,-122.337913
UNIVERSITY OF WASHINGTON MEDICAL CENTER,1959 PACIFIC ST NE,SEATTLE,WA,47.65085814,-122.3092606
US AIR FORCE HOSPITAL 92ND MEDICAL GROUP,701 HOSPITAL LOOP,FAIRCHILD AIR FORCE BASE,WA,47.63941604,-117.6452753
UW MEDICINE NORTHWEST HOSPITAL,1550 NORTH 115TH ST,SEATTLE,WA,47.71417239,-122.3368954
UW MEDICINE VALLEY MEDICAL CENTER,400 43RD ST S,RENTON,WA,47.44277805,-122.2139653
VA PUGET SOUND HEALTH CARE SYSTEM - AMERICAN LAKE DIVISION,9900 VETERANS DRIVE SW,TACOMA,WA,47.13330056,-122.578496
VA PUGET SOUND HEALTH CARE SYSTEM SEATTLE,1660 S. COLUMBIAN WAY,SEATTLE,WA,47.56323103,-122.3080257
VIRGINIA MASON MEDICAL CENTER,925 SENECA STREET,SEATTLE,WA,47.60977668,-122.3278668
VIRGINIA MASON MEMORIAL HOSPITAL,2811 TIETON DRIVE,YAKIMA,WA,46.59374521,-120.5479465
WESTERN STATE HOSPITAL,9601 STEILACOOM BOULEVARD SW,LAKEWOOD,WA,47.17831999,-122.565735
WHIDBEY GENERAL HOSPITAL,101 MAIN STREET NORTH,COUPEVILLE,WA,48.21389329,-122.6843268
WHITMAN HOSPITAL AND MEDICAL CENTER,1200 WEST FAIRVIEW ROAD,COLFAX,WA,46.86893031,-117.3760498
WILLAPA HARBOR HOSPITAL,800 ALDER STREET,SOUTH BEND,WA,46.66282084,-123.8122912
WENATCHEE VALLEY HOSPITAL,820 N. CHELAN AVENUE,WENATCHEE,WA,47.43352928,-120.3230866
BELLEVUE MEDICAL CENTER DBA NEBRASKA MEDICINE - B,2500 BELLEVUE MEDICAL CENTER DR,BELLEVUE,NE,41.1370445,-95.94852914
BOONE COUNTY HEALTH CENTER,723 WEST FAIRVIEW ST,ALBION,NE,41.68304081,-98.00574016
BOX BUTTE GENERAL HOSPITAL,2101 BOX BUTTE AVE,ALLIANCE,NE,42.11683654,-102.8698549
BRODSTONE MEMORIAL HOSP,520 EAST 10TH ST,SUPERIOR,NE,40.02644338,-98.06594912
BRYAN MEDICAL CENTER,2300 SOUTH 16TH ST,LINCOLN,NE,40.78948023,-96.69815566
CALLAWAY DISTRICT HOSPITAL,211 E KIMBALL ST,CALLAWAY,NE,41.29111932,-99.9231578
CHADRON COMMUNITY HOSPITAL AND HEALTH SERVICES,825 CENTENNIAL DRIVE,CHADRON,NE,42.82292616,-103.0144539
CHI HEALTH CREIGHTON UNIVERSITY MEDICAL - BERGAN MERCY,7500 MERCY RD,OMAHA,NE,41.23963802,-96.03107033
CHI HEALTH GOOD SAMARITAN,"10 EAST 31ST ST, PO BOX 1990",KEARNEY,NE,40.70766371,-99.08158246
CHI HEALTH IMMANUEL,6901 NORTH 72ND ST,OMAHA,NE,41.32224315,-96.02028902
CHI HEALTH NEBRASKA HEART,7500 SOUTH 91ST ST,LINCOLN,NE,40.73668103,-96.59351305
CHI HEALTH PLAINVIEW,"704 NORTH THIRD ST, PO BOX 489",PLAINVIEW,NE,42.35883298,-97.78578075
CHI HEALTH RICHARD YOUNG BEHAVIORAL HEALTH,"1755 PRAIRIE VIEW PL, PO BOX 1750",KEARNEY,NE,40.72045525,-99.10673839
CHI HEALTH SCHUYLER,104 WEST 17TH ST,SCHUYLER,NE,41.45576915,-97.060697
CHI HEALTH ST. ELIZABETH,555 SOUTH 70TH ST,LINCOLN,NE,40.80837947,-96.62717865
CHI HEALTH ST. FRANCIS,2620 WEST FAIDLEY AVE,GRAND ISLAND,NE,40.92605948,-98.37164271
CHILDREN'S HOSPITAL & MEDICAL CENTER,8200 DODGE ST,OMAHA,NE,41.26093648,-96.04225591
"COMMUNITY MEDICAL CENTER, INC",2307 BARADA ST,FALLS CITY,NE,40.07772017,-95.60788795
COMMUNITY MEMORIAL HOSPITAL,1579 MIDLAND ST,SYRACUSE,NE,40.6673055,-96.18685133
COZAD COMMUNITY HOSPITAL,300 EAST 12TH ST,COZAD,NE,40.8636084,-99.98249879
DOUGLAS COUNTY COMMUNITY MENTAL HEALTH CENTER,4102 WOOLWORTH AVE,OMAHA,NE,41.2460658,-95.97440516
DUNDY COUNTY HOSPITAL,1313 NORTH CHEYENNE ST,BENKELMAN,NE,40.05652918,-101.5376635
FAITH REGIONAL HEALTH SERVICES,2700 WEST NORFOLK AVE,NORFOLK,NE,42.03389283,-97.45268418
FILLMORE COUNTY HOSPITAL,1900 F STREET,GENEVA,NE,40.52660052,-97.59495531
FRANKLIN COUNTY MEMORIAL HOSPITAL,1406 Q ST,FRANKLIN,NE,40.10182898,-98.95413257
GENOA COMMUNITY HOSPITAL,606/706 EWING AVE,GENOA,NE,41.44392146,-97.73258369
GORDON MEMORIAL HOSPITAL DISTRICT,300 EAST 8TH ST,GORDON,NE,42.81217752,-102.1998518
GOTHENBURG MEMORIAL HOSPITAL,910 20TH ST,GOTHENBURG,NE,40.93891988,-100.1532298
GREAT PLAINS REGIONAL MEDICAL CENTER,601 WEST LEOTA ST,NORTH PLATTE,NE,41.12173395,-100.7699743
HOWARD COUNTY MEDICAL CENTER,1113 SHERMAN ST,ST PAUL,NE,41.21705449,-98.46323549
JENNIE M MELHAM MEMORIAL MEDICAL CENTER,145 MEMORIAL DRIVE,BROKEN BOW,NE,41.40944851,-99.63187635
KEARNEY REGIONAL MEDICAL CENTER,804 22ND AVENUE,KEARNEY,NE,40.68205095,-99.11258973
LASTING HOPE RECOVERY CENTER,415 SOUTH 25TH AVENUE,OMAHA,NE,41.25586491,-95.94851923
LEXINGTON REGIONAL HEALTH CENTER,1201 NORTH ERIE ST,LEXINGTON,NE,40.78589682,-99.75883201
LINCOLN REGIONAL CENTER,FOLSOM & WEST PROSPECTOR,LINCOLN,NE,40.78078063,-96.73392501
LINCOLN SURGICAL HOSPITAL,"1710 SOUTH 70TH ST, SUITE 200",LINCOLN,NE,40.79473301,-96.62350501
LITZENBERG MERRICK MEDICAL CENTER,1715 26TH ST,CENTRAL CITY,NE,41.10729705,-98.00293433
MADONNA REHABILITATION HOSPITAL,5401 SOUTH ST,LINCOLN,NE,40.79018335,-96.64701061
MARY LANNING MEMORIAL HOSPITAL,715 N ST JOSEPH AVE,HASTINGS,NE,40.5909138,-98.38806583
MEMORIAL COMMUNITY HOSPITAL,810 NORTH 22ND ST,BLAIR,NE,41.55058601,-96.14634402
MEMORIAL HOSPITAL,300 NORTH COLUMBIA AVE,SEWARD,NE,40.91002173,-97.0914344
MEMORIAL HOSPITAL,1423 SEVENTH ST,AURORA,NE,40.87123434,-98.01064063
METHODIST FREMONT HEALTH,450 EAST 23RD ST,FREMONT,NE,41.45241648,-96.49176522
METHODIST WOMEN'S HOSPITAL,707 NORTH 190TH PLAZA,ELKHORN,NE,41.26463957,-96.21228906
MORRILL COUNTY COMMUNITY HOSPITAL,1313 S STREET,BRIDGEPORT,NE,41.66176428,-103.0922854
NEBRASKA MEDICAL CENTER,987400 NEBRASKA MEDICAL CENTER,OMAHA,NE,41.255229,-95.97863498
NEBRASKA ORTHOPAEDIC HOSPITAL,2808 SOUTH 143RD PLZ,OMAHA,NE,41.23286977,-96.13563712
NEMAHA COUNTY HOSPITAL,2022 13TH ST,AUBURN,NE,40.39122889,-95.85332562
NIOBRARA VALLEY HOSPITAL,401 SOUTH 5TH STREET,LYNCH,NE,42.82457353,-98.46849408
NORFOLK REGIONAL CENTER,1700 NORTH VICTORY RD,NORFOLK,NE,42.05069795,-97.38426911
OAKLAND MERCY HOSPITAL,601 EAST SECOND ST,OAKLAND,NE,41.83485355,-96.45918371
OGALLALA COMMUNITY HOSPITAL,2601 NORTH SPRUCE ST,OGALLALA,NE,41.15124201,-101.7187189
PAWNEE COUNTY MEMORIAL HOSPITAL,600 I ST,PAWNEE CITY,NE,40.10851943,-96.15004086
PENDER COMMUNITY HOSPITAL,100 HOSPITAL DRIVE,PENDER,NE,42.10666503,-96.71094042
PERKINS COUNTY HEALTH SERVICES,900 LINCOLN AVE,GRANT,NE,40.84879451,-101.7270195
PHELPS MEMORIAL HEALTH CENTER,1215 TIBBALS ST,HOLDREGE,NE,40.44788905,-99.3830701
REGIONAL WEST GARDEN COUNTY HOSPITAL,1100 WEST 2ND ST,OSHKOSH,NE,41.41268483,-102.3483348
REGIONAL WEST MEDICAL CENTER,4021 AVE B,SCOTTSBLUFF,NE,41.88667985,-103.6647413
ROCK COUNTY HOSPITAL,102 EAST SOUTH STREET,BASSETT,NE,42.57538377,-99.53709135
SAUNDERS MEDICAL CENTER,1760 COUNTY RD J,WAHOO,NE,41.19327578,-96.63558327
SELECT SPECIALTY HOSPITAL - LINCOLN,"2300 SOUTH 16TH STREET, 7TH FLOOR",LINCOLN,NE,40.78961442,-96.69915663
SELECT SPECIALTY HOSPITAL - OMAHA (CENTRAL CAMPUS),1870 SOUTH 75TH STREET,OMAHA,NE,41.24084598,-96.03020737
SIDNEY REGIONAL MEDICAL CENTER,1000 POLE CREEK CROSSING,SIDNEY,NE,41.13621214,-102.9521196
SIDNEY REGIONAL MEDICAL CENTER,645 OSAGE ST,SIDNEY,NE,41.13793725,-102.9726196
ST FRANCIS MEMORIAL HOSPITAL,430 NORTH MONITOR ST,WEST POINT,NE,41.84345168,-96.70606004
ST MARY'S COMMUNITY HOSPITAL,1314 3RD AVE,NEBRASKA CITY,NE,40.67978577,-95.8621545
THAYER COUNTY HEALTH SERVICES,120 PARK AVE,HEBRON,NE,40.16063927,-97.59373043
TILDEN COMMUNITY HOSPITAL,308 WEST 2ND,TILDEN,NE,42.04735132,-97.83784808
TRI VALLEY HEALTH SYSTEM,1305 WEST HIGHWAY 34,CAMBRIDGE,NE,40.28060501,-100.1803593
VALLEY COUNTY HEALTH SYSTEM,2707 L STREET,ORD,NE,41.60211148,-98.94280528
WARREN MEMORIAL HOSPITAL,905 SECOND ST,FRIEND,NE,40.65345624,-97.28165027
WEBSTER COUNTY COMMUNITY HOSPITAL,"621 N FRANKLIN ST, PO BOX 465",RED CLOUD,NE,40.09153426,-98.52805473
CHI HEALTH ST. FRANCIS,2116 WEST FAIDLEY AVENUE,GRAND ISLAND,NE,40.92465103,-98.3638754
KPC PROMISE HOSPITAL OF OVERLAND PARK,6509 W 103RD ST,OVERLAND PARK,KS,38.93986624,-94.66251323
MERCY SPECIALTY HOSPITAL OF SOUTHEAST KANSAS,1619 K 66,GALENA,KS,37.0781128,-94.62253316
"THE BARIATRIC CENTER OF KANSAS CITY, LLC",23401 PRAIRIE STAR PKWY,LENEXA,KS,38.95564679,-94.85686876
"UNIVERSITY HEALTH SYSTEM, ST. FRANCIS CAMPUS",1700 SW 7TH STREET,TOPEKA,KS,39.05659914,-95.69621785
ADVENTHEALTH SHAWNEE MISSION MEDICAL CENTER,9100 W 74TH STREET,SHAWNEE MISSION,KS,38.99554279,-94.69265948
AMG SPECIALTY HOSPITAL-WICHITA,8080 E PAWNEE,WICHITA,KS,37.65508771,-97.24269404
ASCENSION VIA CHRISTI HOSPITAL IN MANHATTAN,1823 COLLEGE AVE,MANHATTAN,KS,39.20130921,-96.59893043
ASCENSION VIA CHRISTI HOSPITAL ST. JOSEPH,3600 E HARRY ST,WICHITA,KS,37.66615812,-97.29259655
ASCENSION VIA CHRISTI HOSPITAL WICHITA ST TERESA INC,14800 WEST ST TERESA,WICHITA,KS,37.72574688,-97.51321048
ASCENSION VIA CHRISTI HOSPITALS WICHITA INC,929 NORTH ST FRANCIS STREET,WICHITA,KS,37.69989945,-97.33227815
ATCHISON HOSPITAL,800 RAVIN HILL DRIVE,ATCHISON,KS,39.53623509,-95.1284569
BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,415 N MAIN STREET,ULYSSES,KS,37.58467204,-101.3586672
CHEYENNE COUNTY HOSPITAL,210 WEST 1ST STREET,ST FRANCIS,KS,39.77135327,-101.8032243
CHILDREN'S MERCY SOUTH,5808 W 110TH STREET,OVERLAND PARK,KS,38.92985633,-94.65239313
CITIZENS MEDICAL CENTER,100 E COLLEGE DRIVE,COLBY,KS,39.37871942,-101.0443892
CLAY COUNTY MEDICAL CENTER,617 LIBERTY,CLAY CENTER,KS,39.3917008,-97.12357066
CLOUD COUNTY HEALTH CENTER,1100 HIGHLAND DRIVE,CONCORDIA,KS,39.56553726,-97.67349246
COFFEY COUNTY HOSPITAL LTCU,128 S PEARSON AVE,WAVERLY,KS,38.38818202,-95.59962994
COFFEYVILLE REGIONAL MEDICAL CENTER,1400 W 4TH ST,COFFEYVILLE,KS,37.04099368,-95.63942734
COMANCHE COUNTY HOSPITAL,202 S FRISCO AVE,COLDWATER,KS,37.26807941,-99.33265465
COMMUNITY MEMORIAL HEALTHCARE,708 N 18TH STREET,MARYSVILLE,KS,39.84870013,-96.63543924
COTTONWOOD SPRINGS LLC,13351 S ARAPAHO DR,OLATHE,KS,38.885785,-94.76781
DECATUR COUNTY HOSPITAL,810 W COLUMBIA STREET,OBERLIN,KS,39.81592087,-100.5383415
EDWARDS COUNTY HOSPITAL,620 WEST EIGHTH STREET,KINSLEY,KS,37.92124642,-99.42022212
ELLSWORTH COUNTY MEDICAL CENTER,1604 AYLWARD AVENUE,ELLSWORTH,KS,38.74271097,-98.21966048
FREEDOM BEHAVIORAL,1334 SW BUCHANAN ST,TOPEKA,KS,39.041219,-95.692635
GIRARD MEDICAL CENTER,302 NORTH HOSPITAL DRIVE,GIRARD,KS,37.51460366,-94.85772981
GRAHAM COUNTY HOSPITAL,304 WEST PROUT STREET,HILL CITY,KS,39.37212269,-99.84460633
GREELEY COUNTY HOSPITAL,506 3RD STREET,TRIBUNE,KS,38.47033595,-101.7493949
GRISELL MEMORIAL HOSPITAL,210 SOUTH VERMONT AVENUE,RANSOM,KS,38.63598862,-99.93115241
HANOVER HOSPITAL,205 S HANOVER STREET,HANOVER,KS,39.89110493,-96.87514381
HAYS MEDICAL CENTER,2220 CANTERBURY DRIVE,HAYS,KS,38.8805655,-99.29609395
HEARTLAND SURGICAL SPEC HOSPITAL,4901 COLLEGE BOULEVARD,OVERLAND PARK,KS,38.93288391,-94.65124218
HERINGTON MUNICIPAL HOSPITAL,100 E HELEN STREET,HERINGTON,KS,38.68010201,-96.94226508
HILLSBORO COMMUNITY HOSPITAL,701 S MAIN STREET,HILLSBORO,KS,38.34478026,-97.20483854
HUTCHINSON REGIONAL MEDICAL CENTER INC,1701 E 23RD AVENUE,HUTCHINSON,KS,38.07763387,-97.89204385
JEWELL COUNTY HOSPITAL,100 CRESTVUE AVE,MANKATO,KS,39.78621968,-98.19983034
KANSAS CITY ORTHOPAEDIC INSTITUTE,3651 COLLEGE BLVD,LEAWOOD,KS,38.92668606,-94.62820229
KIOWA DISTRICT HOSPITAL,810 DRUMM STREET,KIOWA,KS,37.01511053,-98.48361721
LABETTE HEALTH,1902 SOUTH US HWY 59,PARSONS,KS,37.32108073,-95.26445638
LANE COUNTY HOSPITAL,"235 WEST VINE, PO BOX 969",DIGHTON,KS,38.48046807,-100.4691538
LARNED STATE HOSPITAL,1301 KS HIGHWAY 264,LARNED,KS,38.17149001,-99.15095108
LINCOLN COUNTY HOSPITAL,624 N SECOND,LINCOLN,KS,39.04541184,-98.14389058
LINDSBORG COMMUNITY HOSPITAL,605 W LINCOLN STREET,LINDSBORG,KS,38.57295398,-97.68353216
MANHATTAN SURGICAL HOSPITAL LLC,1829 COLLEGE AVENUE,MANHATTAN,KS,39.20276803,-96.59902718
MEADE DISTRICT HOSPITAL,510 E CARTHAGE,MEADE,KS,37.28659962,-100.3340899
MEADOWBROOK REHABILITATION HOSPITAL,427 WEST MAIN STREET,GARDNER,KS,38.80996793,-94.93786411
MEDICINE LODGE MEMORIAL HOSPITAL,710 N WALNUT STREET,MEDICINE LODGE,KS,37.28917464,-98.57724417
MEMORIAL HOSPITAL,511 NE 10TH ST,ABILENE,KS,38.92535294,-97.20596725
MERCY HOSPITAL,218 E PACK ST,MOUNDRIDGE,KS,38.20528114,-97.51689311
MERCY HOSPITAL COLUMBUS,220 N PENNSYLVANIA AVENUE,COLUMBUS,KS,37.17256767,-94.84313905
MERCY HOSPITAL INDEPENDENCE,800 WEST MYRTLE STREET,INDEPENDENCE,KS,37.22477863,-95.71672646
MIAMI COUNTY MEDICAL CENTER,2100 BAPTISTE DRIVE,PAOLA,KS,38.56931793,-94.8490647
MINNEOLA DISTRICT HOSPITAL,212 MAIN,MINNEOLA,KS,37.44152763,-100.0133202
MORRIS COUNTY HOSPITAL,600 N WASHINGTON ST,COUNCIL GROVE,KS,38.66581715,-96.49964387
OSWEGO COMMUNITY HOSPITAL,800 BARKER DRIVE,OSWEGO,KS,37.15981819,-95.11017649
OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,38.9374642,-94.72641401
PAWNEE VALLEY COMMUNITY HOSPITAL,923 CARROLL AVENUE,LARNED,KS,38.18433464,-99.10748249
PHILLIPS COUNTY HOSPITAL,1150 STATE STREET,PHILLIPSBURG,KS,39.75532902,-99.31323179
PRAIRIE VIEW INC,"1901 E FIRST STREET, PO BOX 467",NEWTON,KS,38.04027656,-97.31307896
PRATT REGIONAL MEDICAL CENTER,200 COMMODORE ST,PRATT,KS,37.64450019,-98.72928351
PROVIDENCE MEDICAL CENTER,8929 PARALLEL PARKWAY,KANSAS CITY,KS,39.12665644,-94.78670274
RAWLINS COUNTY HEALTH CENTER,707 GRANT ST,ATWOOD,KS,39.8138896,-101.0383426
REHABILIATION HOSPITAL OF OVERLAND PARK,5100 INDIAN CREEK PARKWAY,OVERLAND PARK,KS,38.93545055,-94.64465538
REPUBLIC COUNTY HOSPITAL,2420 G STREET,BELLEVILLE,KS,39.81724828,-97.63730624
ROOKS COUNTY HEALTH CENTER,1210 NORTH WASHINGTON,PLAINVILLE,KS,39.24756495,-99.29646244
RUSH COUNTY MEMORIAL HOSPITAL,801 LOCUST ST,LA CROSSE,KS,38.53054231,-99.31702711
RUSSELL REGIONAL HOSPITAL,200 S MAIN STREET,RUSSELL,KS,38.88275712,-98.85970458
SABETHA COMMUNITY HOSPITAL,14TH & OREGON,SABETHA,KS,39.89892954,-95.80812231
SAINT JOHN HOSPITAL,3500 SOUTH 4TH STREET,LEAVENWORTH,KS,39.28261998,-94.90333884
SAINT LUKE'S CUSHING HOSPITAL,711 MARSHALL STREET,LEAVENWORTH,KS,39.30731117,-94.91834632
SAINT LUKE'S SOUTH HOSPITAL,12300 METCALF AVENUE,OVERLAND PARK,KS,38.90396961,-94.66903502
SALINA REGIONAL HEALTH CENTER,400 SOUTH SANTA FE AVENUE,SALINA,KS,38.8334337,-97.61003135
SALINA SURGICAL HOSPITAL,401 SOUTH SANTA FE AVENUE,SALINA,KS,38.83361335,-97.60844663
SATANTA DISTRICT HOSPITAL,401 CHEYENNE AVE,SATANTA,KS,37.43709292,-100.9865629
SCOTT COUNTY HOSPITAL,201 SOUTH COLLEGE ST,SCOTT CITY,KS,38.48488526,-100.9038894
SEDAN CITY HOSPITAL,300 NORTH STREET,SEDAN,KS,37.13388222,-96.18911792
SOUTHWEST MEDICAL CENTER,315 WEST 15TH STREET,LIBERAL,KS,37.05668308,-100.9267883
VIA CHRISTI HOSPITAL PITTSBURG INC,1 MT CARMEL WAY,PITTSBURG,KS,37.38015855,-94.6846295
WESLEY MEDICAL CENTER,550 N HILLSIDE ST,WICHITA,KS,37.69499303,-97.29790346
WESLEY REHABILITATION HOSPITAL,8338 WEST 13TH STREET,WICHITA,KS,37.70958184,-97.43882277
WESLEY WOODLAWN HOSPITAL,2610 NORTH WOODLAWN,WICHITA,KS,37.73122465,-97.26058197
WESTERN PLAINS MEDICAL COMPLEX,3001 AVENUE A,DODGE CITY,KS,37.78627625,-100.0174055
WICHITA COUNTY HEALTH CENTER,211 E EARL STREET,LEOTI,KS,38.47534448,-101.3550783
BENEFIS HEALTH CARE (EAST CAMPUS),1101 26TH ST S,GREAT FALLS,MT,47.49160116,-111.2609676
BARRETT HOSPITAL & HEALTHCARE,600 HWY 91 SOUTH,DILLON,MT,45.20688358,-112.6426005
BEARTOOTH BILLINGS CLINIC,2525 N BROADWAY,RED LODGE,MT,45.2122707,-109.243881
BIG HORN COUNTY MEMORIAL HOSPITAL,17 N MILES,HARDIN,MT,45.72891672,-107.6165327
BIG SANDY MEDICAL CENTER,166 MONTANA AVENUE EAST,BIG SANDY,MT,48.17879073,-110.1087565
BOZEMAN HEALTH BIG SKY MEDICAL CENTER,334 TOWN CENTER AVENUE,BIG SKY,MT,45.26038213,-111.3009312
CENTRAL MONTANA MEDICAL CENTER,408 WENDELL AVE,LEWISTOWN,MT,47.05859421,-109.443954
CLARK FORK VALLEY HOSPITAL,10 KRUGER RD,PLAINS,MT,47.46847267,-114.8881884
COMMUNITY HOSPITAL OF ANACONDA,401 W PENNSYLVANIA AVE,ANACONDA,MT,46.13269218,-112.9569287
COMMUNITY MEDICAL CENTER INC,2827 FORT MISSOULA RD,MISSOULA,MT,46.84737836,-114.0478795
DAHL MEMORIAL HEALTHCARE ASSOCIATION,215 SANDY STREET,EKALAKA,MT,45.88799551,-104.5484938
DANIELS MEMORIAL HOSPITAL,105 5TH AVENUE EAST,SCOBEY,MT,48.78824639,-105.418244
DEER LODGE MEDICAL CENTER,1100 HOLLENBACK LANE,DEER LODGE,MT,46.41327806,-112.726831
FALLON MEDICAL COMPLEX HOSPITAL,202 S 4TH ST W,BAKER,MT,46.36595924,-104.2812034
GARFIELD COUNTY HEALTH CENTER,332 LEAVITT AVENUE,JORDAN,MT,47.31887301,-106.9112553
GLENDIVE MEDICAL CENTER,202 PROSPECT DR,GLENDIVE,MT,47.11742516,-104.7038336
GRANITE COUNTY MEDICAL CENTER,310 SANSOME,PHILIPSBURG,MT,46.33007221,-113.2941639
HEALTH CENTER NORTHWEST,320 SUNNYVIEW LN,KALISPELL,MT,48.21516683,-114.3232733
LIBERTY MEDICAL CENTER,315 W MADISON AVE,CHESTER,MT,48.51007217,-110.9720421
LIVINGSTON HEALTHCARE,320 ALPENGLOW LANE,LIVINGSTON,MT,45.67515288,-110.5267903
MADISON VALLEY MEDICAL CENTER,305 N MAIN ST,ENNIS,MT,45.35174722,-111.732019
LIVINGSTON HEALTHCARE,504 S 13TH ST,LIVINGSTON,MT,45.6492691,-110.5692874
MARIAS MEDICAL CENTER,640 PARK AVE,SHELBY,MT,48.50952146,-111.8496151
MCCONE COUNTY HEALTH CENTER,605 SULLIVAN AVE,CIRCLE,MT,47.41884871,-105.5807272
MINERAL COMMUNITY HOSPITAL,1208 6TH AVE E,SUPERIOR,MT,47.18526722,-114.8766482
MISSOURI RIVER MEDICAL CENTER,1501 ST CHARLES ST,FORT BENTON,MT,47.82040447,-110.6722757
MOUNTAINVIEW MEDICAL CENTER,16 W MAIN,WHITE SULPHUR,MT,46.54787597,-110.9044169
NORTH VALLEY HOSPITAL,1600 HOSPITAL WAY,WHITEFISH,MT,48.38027696,-114.3313438
NORTHEAST MONTANA HEALTH SERVICES TRINITY HOSPITAL,315 KNAPP STREET,WOLF POINT,MT,48.10134887,-105.6419084
PHILLIPS COUNTY HOSPITAL,311 S 8TH AVE E,MALTA,MT,48.35786599,-107.8594363
PIONEER MEDICAL CENTER - CAH,301 WEST 7TH AVENUE,BIG TIMBER,MT,45.82824546,-109.9520716
PONDERA MEDICAL CENTER,805 SUNSET BLVD,CONRAD,MT,48.17448744,-111.9589252
PRAIRIE COMMUNITY HOSPITAL,312 S ADAMS,TERRY,MT,46.79113406,-105.3155959
ROOSEVELT MEDICAL CENTER,818 2ND AVE E,CULBERTSON,MT,48.1514501,-104.5146104
ROSEBUD HEALTH CARE CENTER HOSPITAL,383 N 17TH AVE,FORSYTH,MT,46.27168931,-106.6703662
SHERIDAN MEMORIAL HOSPITAL,440 W LAUREL AVE,PLENTYWOOD,MT,48.77918429,-104.563277
SHODAIR CHILDRENS HOSPITAL,2755 COLONIAL DR,HELENA,MT,46.58242897,-111.9888928
SIDNEY HEALTH CENTER,216 14TH AVE SW,SIDNEY,MT,47.71508896,-104.1731508
ST LUKE COMMUNITY HOSPITAL - CAH,107 6TH AVE SW,RONAN,MT,47.52867648,-114.1070447
PROVIDENCE ST JOSEPH MEDICAL CENTER,6 13TH AVENUE E,POLSON,MT,47.68217151,-114.1627049
ST PETERS HOSPITAL,2475 E BROADWAY ST,HELENA,MT,46.58267004,-111.9974384
STILLWATER HOSPITAL ASSOCIATION INC,710 NORTH 11TH ST,COLUMBUS,MT,45.64312768,-109.2591458
GORYEB CHILDRENS CENTER,100 MADISON AVENUE,MORRISTOWN,NJ,40.78893717,-74.46620335
WHEATLAND MEMORIAL HEALTHCARE,530 3RD ST NW,HARLOWTON,MT,46.4373286,-109.8410793
ALLIANCE HEALTHCARE SYSTEM,1430 HIGHWAY 4 EAST,HOLLY SPRINGS,MS,34.78709887,-89.41665948
BAPTIST MEMORIAL HOSPITAL-BOONEVILLE,100 HOSPITAL STREET,BOONEVILLE,MS,34.65778485,-88.56613194
BAPTIST MEMORIAL HOSPITAL - CALHOUN,140 BURKE,CALHOUN CITY,MS,33.8708532,-89.31837329
BAPTIST MEMORIAL HOSPITAL - DESOTO,7601 SOUTHCREST PARKWAY,SOUTHAVEN,MS,34.96986475,-89.99816568
BAPTIST MEMORIAL HOSPITAL - GOLDEN TRIANGLE,2520 5TH STREET NORTH,COLUMBUS,MS,33.52528491,-88.42782379
BAPTIST MEMORIAL HOSPITAL - UNION COUNTY,200 HIGHWAY 30 WEST,NEW ALBANY,MS,34.49783221,-89.02806743
BEACHAM MEMORIAL HOSPITAL,205 NORTH CHERRY STREET,MAGNOLIA,MS,31.1458664,-90.45959046
